iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS,2,1,example,[red flag analysis](https://www.sohu.com/a/298117190_120026774),,,,,U.PROCUREMENT.ANALYTICS,3.1,51586,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.a,Existence,2,response,,,,1.0,0.5,U.PROCUREMENT.ANALYTICS,0.0,51587,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.a.EXISTS,To what extent is there evidence of this kind of data use?,4,response,There is evidence of isolated uses or pilot projects.,1,0.3333333333333333,,,U.PROCUREMENT.ANALYTICS.a,0.0,51588,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.a.EXISTS,"1,2,3;Please provide URLs of the evidence and briefly describe it.",4,supporting,"the china north industries group as a state-owned company launched a dashboard system to oversight the procurements across its system. A launch session video can be located at https://v.qq.com/x/page/b0357nnr63e.html

for instance, Journalists used the information disclosed on the government website on who seriously violated the regulation of Public procurement or conducted dishonesty behaviors (i.e. fraud) to make a red flag analysis. The news could be found at https://www.sohu.com/a/298117190_120026774",,,,,U.PROCUREMENT.ANALYTICS.a,2.0,51588,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e,Elements,2,response,,,,100.0,35.0,U.PROCUREMENT.ANALYTICS,0.0,51589,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1,Kinds of use:,3,response,,,,40.0,20.0,U.PROCUREMENT.ANALYTICS.e,0.0,51590,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.DASHBOARD,There is evidence of government procurement data being presented through data-driven dashboards. ,4,response,Yes,2,1.0,10.0,10.0,U.PROCUREMENT.ANALYTICS.e.e1,0.0,51591,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.DASHBOARD,"1,2;If dashboards are public, please provide the URL of an example dashboard page.",4,supporting,the china north industries group as a state-owned company launched a dashboard system to oversight the procurements across its system. A launch session video can be located at https://v.qq.com/x/page/b0357nnr63e.html,,,,,U.PROCUREMENT.ANALYTICS.e.e1,2.0,51591,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.REDFLAG,There is evidence of government procurement data being used for red flag analysis.,4,response,Yes,2,1.0,10.0,10.0,U.PROCUREMENT.ANALYTICS.e.e1,0.0,51592,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.REDFLAG,"1,2;If there are public online tools used to perform red flag analysis, please provide the URL of an example. ",4,supporting,for instance Journalist used the information disclosed on government website on who seriously violated regulation of Public procurement or conducted dishonesty behaviors (i.e. fraud) to make a red flag analysis. The news could be found at https://www.sohu.com/a/298117190_120026774,,,,,U.PROCUREMENT.ANALYTICS.e.e1,2.0,51592,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.DIVERSITY,There is evidence that government procurement data is being analyzed to improve access to procurement opportunities for marginalized groups.,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e1,0.0,51593,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e1.SUSTAIN,There is evidence of government procurement data being analysed to support sustainable / environmental procurement.,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e1,0.0,51594,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e2,User groups:,3,response,,,,30.0,15.0,U.PROCUREMENT.ANALYTICS.e,0.0,51595,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e2.GOV,There are examples of government using data in these ways.,4,response,Partially,1,0.5,10.0,5.0,U.PROCUREMENT.ANALYTICS.e.e2,0.0,51596,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e2.GOV,"1,2;Please provide a URL or brief description",4,supporting,the china north industries group as a state-owned company launched a dashboard system to oversight the procurements across its system. A launch session video can be located at https://v.qq.com/x/page/b0357nnr63e.html,,,,,U.PROCUREMENT.ANALYTICS.e.e2,2.0,51596,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e2.CSO,There are examples of civil society using data in these ways.,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e2,0.0,51597,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e2.2,There is evidence of private sector using data in this way,4,response,Yes,2,1.0,10.0,10.0,U.PROCUREMENT.ANALYTICS.e.e2,0.0,51598,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e3,Specific features:,3,response,,,,30.0,0.0,U.PROCUREMENT.ANALYTICS.e,0.0,51599,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e3.PROCUREMENT,At least one of the examples cited appears to make use of open procurement data.,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e3,0.0,51600,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e3.BO,At least one of the examples identified makes use of open beneficial ownership data.,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e3,0.0,51601,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.e.e3.AI,At least one of the examples identified describes using artificial Intelligence or machine learning to process data,4,response,No,0,0.0,10.0,0.0,U.PROCUREMENT.ANALYTICS.e.e3,0.0,51602,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.c,Extent,2,response,,,,1.0,0.85,U.PROCUREMENT.ANALYTICS,0.0,51603,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.c.EXTENT,There is evidence that these uses have had or are having meaningful positive impacts.,4,response,Partially,1,0.5,,,U.PROCUREMENT.ANALYTICS.c,0.0,51604,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Use and Impact,PROCUREMENT,U.PROCUREMENT.ANALYTICS,Use (PP): Procurement data analytics,Primary,U.PROCUREMENT.ANALYTICS.c.EXTENT,"1,2;Please briefly explain and provide URLs to relevant evidence.",4,supporting,for instance Journalist used the information disclosed on government website on who seriously violated regulation of Public procurement or conducted dishonesty behaviors (i.e. fraud) to make a red flag analysis. The news could be found at https://www.sohu.com/a/298117190_120026774,,,,,U.PROCUREMENT.ANALYTICS.c,2.1,51604,0.22,0.0088,0.175,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI,To what extent is emissions information available as open data?,1,response,,,,,41.68,A.CLIMATE.EMI,0.0,51605,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI,To what extent is emissions information available as open data?,1,justification,"The Emission data was reported to UNFCCC as national communication for third editions now. The latest report produced in 2019 followed the standard set by UNFCCC and covered six gases from energy, industrial processes and product use (IPPU), agriculture, land-use, land-use change and forestry (LULUCF) and waste sector (1). The UNFCCC website also contains previous editions in 2004 and 2012 (2)

In addition to the data published by national communication, data on emission also calculated and published by third parties as academic or civil society's efforts. For instance, Carbon Monitor project(3) produced science-based estimates of daily CO2emissions in different countries including China. The data is freely and openly published online for re-use. Another relevant initiative called China Emission Accounts and Datasets(4) published data on China emissions at national level and local level (covering over 30 provinces,180 cities and over 2700 counties) based upon peer-reviewed estimations. 

The government itself also established internal system on reporting and monitoring emissions from key industry and factories. Based upon online research, the system is called ""碳排放数据报告与核查及排放监测计划"" and at least it is dated back to 2016. The system covers 8 important industry ranging from  Power to Steel to Aviation and requires reporting key factors and figures including fuel type, emission type, and amount of emission . The data however is not available publicly but perhaps could be requested through freedom of information. 

(1) China. National communication (NC). NC 3., https://unfccc.int/documents/197660
(2) National Communication submissions from Non-Annex I Parties, https://unfccc.int/non-annex-I-NCs
(3) Carbon Monitor project, https://www.carbonmonitor.org.cn/user/data.php?by=China
(4) China Emission Accounts and Datasets, https://www.ceads.net.cn/",,,,,A.CLIMATE.EMI,1.0,51605,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI,1,1,example,[China. National communication (NC). NC 3.](https://unfccc.int/documents/197660),,,,,A.CLIMATE.EMI,3.0,51605,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI,2,1,example,[Carbon Monitor project](https://www.carbonmonitor.org.cn/user/data.php?by=China),,,,,A.CLIMATE.EMI,3.1,51605,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.a,Existence,2,response,,,,1.0,1.0,A.CLIMATE.EMI,0.0,51606,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.a.ONLINE,Is this data available online in any form?,4,response,"Data is available from government, or because of government actions.",2,1.0,,,A.CLIMATE.EMI.a,0.0,51607,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.a.ONLINE,"1,2;Please provide a URL(s) for where this data can be found.",4,supporting,"The Emission data was reported to UNFCCC as national communication for third editions now. The latest report produced in 2019 followed the standard set by UNFCCC and covered six gases from energy, industrial processes and product use (IPPU), agriculture, land-use, land-use change and forestry (LULUCF) and waste sector (1).

(1) China. National communication (NC). NC 3., https://unfccc.int/documents/197660",,,,,A.CLIMATE.EMI.a,2.2,51607,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e,Elements,2,response,,,,100.0,41.67999999999999,A.CLIMATE.EMI,0.0,51608,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1,Data fields and quality:,3,response,,,,35.0,26.24999999999999,A.CLIMATE.EMI.e,0.0,51609,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.NATDETAIL,Nationally published data includes detailed information on greenhouse gas emissions and targets reported to the UNFCCC.,4,response,Yes,2,1.0,8.75,8.75,A.CLIMATE.EMI.e.e1,0.0,51610,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.NATDETAIL,"1,2;Please briefly explain, and provide URLs.",4,supporting,the data found is the exact report to UNFCCC https://unfccc.int/documents/197660,,,,,A.CLIMATE.EMI.e.e1,2.0,51610,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.SOURCES,Data contains detailed information on sources of greenhouse gas emissions.,4,response,Yes,2,1.0,8.75,8.75,A.CLIMATE.EMI.e.e1,0.0,51611,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.SOURCES,"1,2;Please briefly explain, and provide URLs.",4,supporting,"it covers six gases and respective sources from energy, industrial processes and product use (IPPU), agriculture, land-use, land-use change and forestry (LULUCF) and waste sector

report link:https://unfccc.int/documents/197660",,,,,A.CLIMATE.EMI.e.e1,2.0,51611,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.LANDUSE,"Emissions data includes, or site where emissions data is made available links to, details of land use effects on emissions.",4,response,Yes,2,1.0,8.75,8.75,A.CLIMATE.EMI.e.e1,0.0,51612,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.LANDUSE,"1,2;Please briefly explain, and provide URLs.",4,supporting,yes the chapter 2 section 4 provides the details,,,,,A.CLIMATE.EMI.e.e1,2.0,51612,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e1.EID,"The dataset contains unique identifiers for greenhouse gas emissions that allow easy assessment across inventories, reduction commitments, and sources.",4,response,No,0,0.0,8.75,0.0,A.CLIMATE.EMI.e.e1,0.0,51613,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3,"Data openness, timing, and structure:",3,response,,,,65.0,15.43,A.CLIMATE.EMI.e,0.0,51614,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.FREE,Dataset is available free of charge.,4,response,Yes,2,1.0,11.379999999999999,11.379999999999999,A.CLIMATE.EMI.e.e3,0.0,51615,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.LICENSE,Data is openly licensed.,4,response,No,0,0.0,11.379999999999999,0.0,A.CLIMATE.EMI.e.e3,0.0,51616,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.LICENSE,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.",4,supporting,no explict restrictions,,,,,A.CLIMATE.EMI.e.e3,2.0,51616,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.LANG,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",4,response,Yes,2,1.0,0.0,0.0,A.CLIMATE.EMI.e.e3,0.0,51617,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.LANG,"1,2;Please briefly describe the language coverage available.",4,supporting,chinese,,,,,A.CLIMATE.EMI.e.e3,2.0,51617,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.TOOLS,There are accessible and open official tools available to help users explore data.,4,response,No,0,0.0,4.05,0.0,A.CLIMATE.EMI.e.e3,0.0,51618,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.TIMELY,Data is timely and updated.,4,response,No,0,0.0,11.379999999999999,0.0,A.CLIMATE.EMI.e.e3,0.0,51619,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.HISTORICAL,Historical data is available that allows users to track change over time.,4,response,Yes,2,1.0,4.05,4.05,A.CLIMATE.EMI.e.e3,0.0,51620,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.HISTORICAL,"1,2;For what time period(s) (e.g., start and end dates) is data available? ",4,supporting,"available at https://unfccc.int/non-annex-I-NCs covering 2004, 2012 and 2019 report",,,,,A.CLIMATE.EMI.e.e3,2.1,51620,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.MACHINE_READABLE,Data is provided in machine-readable format(s),4,response,No,0,0.0,11.379999999999999,0.0,A.CLIMATE.EMI.e.e3,0.0,51621,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.e3.BULK,The machine-readable dataset is available as a whole,4,response,No,0,0.0,11.379999999999999,0.0,A.CLIMATE.EMI.e.e3,0.0,51622,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.eb,Negative scoring:,3,response,,,,-20.0,0.0,A.CLIMATE.EMI.e,0.0,51623,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.eb.MISSINGDATA,This information is missing required data.,4,response,There is no evidence of data gaps.,0,0.0,-10.0,-0.0,A.CLIMATE.EMI.e.eb,0.0,51624,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.e.eb.COVIDAFFECTED,The availability of this data has been affected by government response to COVID-19.,4,response,No,0,0.0,-10.0,-0.0,A.CLIMATE.EMI.e.eb,0.0,51625,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.c,Extent,2,response,,,,1.0,1.0,A.CLIMATE.EMI,0.0,51626,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.EMI,Availability (CA): Emission,Primary,A.CLIMATE.EMI.c.EXTENT,How comprehensive is the data assessed for this question?,4,response,The data assessed provides national coverage.,2,1.0,,,A.CLIMATE.EMI.c,0.0,51627,0.057,0.02394,0.3334,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO,To what extent is information on endangered species and ecosystems available as open data?,1,response,,,,,47.45,A.CLIMATE.BIO,0.0,51628,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO,To what extent is information on endangered species and ecosystems available as open data?,1,justification,"The Chinese Government is not fully agree with IUCN's red list classification system but only have two classes based upon local context: level one and level two for endangered species. 

In Early 2021 the Endangered animal list finally got updated after more than 30 years and the updated Endangered plants list has been released for review in 2020 and is expected to be finalized in 2021. 

(1) Endangered Animals list, http://www.moa.gov.cn/xw/bmdt/202102/t20210205_6361296.htm
(2) Endangered Plants List, http://www.forestry.gov.cn/main/4461/20200709/115401336526615.html",,,,,A.CLIMATE.BIO,1.0,51628,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO,1,1,example,[Endangered Animals list](http://www.moa.gov.cn/xw/bmdt/202102/t20210205_6361296.htm),,,,,A.CLIMATE.BIO,3.0,51628,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO,2,1,example,[Endangered Plants list](http://www.forestry.gov.cn/main/4461/20200709/115401336526615.html),,,,,A.CLIMATE.BIO,3.1,51628,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.a,Existence,2,response,,,,1.0,1.0,A.CLIMATE.BIO,0.0,51629,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.a.ONLINE,Is this data available online in any form?,4,response,"Data is available from government, or because of government actions.",2,1.0,,,A.CLIMATE.BIO.a,0.0,51630,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.a.ONLINE,"1,2;Please provide a URL(s) for where this data can be found.",4,supporting,"the endangered species (animal) are available here: http://www.moa.gov.cn/xw/bmdt/202102/t20210205_6361296.htm

and plants are available here:http://www.forestry.gov.cn/main/4461/20200709/115401336526615.html",,,,,A.CLIMATE.BIO.a,2.2,51630,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e,Elements,2,response,,,,100.0,47.44999999999999,A.CLIMATE.BIO,0.0,51631,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1,Kinds of data:,3,response,,,,25.0,22.49999999999999,A.CLIMATE.BIO.e,0.0,51632,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.MAMMALS,Data includes mammals.,4,response,Yes,2,1.0,2.5,2.5,A.CLIMATE.BIO.e.e1,0.0,51633,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.MAMMALS,"1,2;If biodiversity data can be found in multiple datasets, please provide the URL where mammals data is located.",4,supporting,http://www.moa.gov.cn/xw/bmdt/202102/t20210205_6361296.htm,,,,,A.CLIMATE.BIO.e.e1,2.0,51633,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.BIRDS,Data includes birds.,4,response,Yes,2,1.0,2.5,2.5,A.CLIMATE.BIO.e.e1,0.0,51634,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
CHN,China,Availability,CLIMATE ACTION,A.CLIMATE.BIO,Availability (CA): Biodiversity,Primary,A.CLIMATE.BIO.e.e1.BIRDS,"1,2;If biodiversity data can be found in multiple datasets, please provide the URL where birds data is located.",4,supporting,http://www.moa.gov.cn/xw/bmdt/202102/t20210205_6361296.htm,,,,,A.CLIMATE.BIO.e.e1,2.0,51634,0.057,0.02394,0.3333,Open Data China,Eastern Asia,South and East Asia
